# OpenSignals Text File Format. Version 1
# {"98:D3:51:FE:6E:5C": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FE:6E:5C", "device connection": "BTH98:D3:51:FE:6E:5C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-12", "time": "12:55:11.620", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
12	0	0	0	0	0	514	508	513	32	0	
13	0	0	0	0	0	513	510	512	32	0	
14	0	0	0	0	0	512	512	511	32	0	
15	0	0	0	0	1	513	508	511	31	0	
0	0	0	0	0	0	515	507	510	32	0	
1	0	0	0	0	0	512	511	511	31	0	
2	0	0	0	0	0	514	510	513	31	0	
3	0	0	0	0	0	511	511	512	31	0	
4	0	0	0	0	0	512	508	511	31	0	
5	0	0	0	0	0	514	511	510	31	0	
6	0	0	0	0	0	515	510	511	32	0	
7	0	0	0	0	1	514	510	513	32	0	
8	0	0	0	0	0	517	509	513	32	0	
9	0	0	0	0	0	515	511	511	32	0	
10	0	0	0	0	0	516	511	510	31	0	
11	0	0	0	0	0	516	508	510	31	0	
12	0	0	0	0	0	515	509	512	32	0	
13	0	0	0	0	0	512	510	510	32	0	
14	0	0	0	0	0	512	511	510	31	0	
15	0	0	0	0	1	511	511	510	31	0	
0	0	0	0	0	0	511	509	511	32	0	
1	0	0	0	0	0	510	508	512	32	0	
2	0	0	0	0	0	513	510	512	32	0	
3	0	0	0	0	0	513	509	512	32	0	
4	0	0	0	0	0	515	508	512	32	0	
5	0	0	0	0	0	513	510	511	31	0	
6	0	0	0	0	0	515	508	511	32	0	
7	0	0	0	0	1	512	510	512	32	0	
8	0	0	0	0	0	514	509	512	32	0	
9	0	0	0	0	0	515	510	511	31	0	
10	0	0	0	0	0	515	511	510	32	0	
11	0	0	0	0	0	513	508	510	32	0	
12	0	0	0	0	0	515	508	509	32	0	
13	0	0	0	0	0	513	508	511	31	0	
14	0	0	0	0	0	514	508	512	31	0	
15	0	0	0	0	1	514	510	510	31	0	
0	0	0	0	0	0	513	508	512	32	0	
1	0	0	0	0	0	514	512	511	32	0	
2	0	0	0	0	0	515	511	510	31	0	
3	0	0	0	0	0	516	509	512	32	0	
4	0	0	0	0	0	512	507	510	32	0	
5	0	0	0	0	0	511	511	511	32	0	
6	0	0	0	0	0	515	510	511	31	0	
7	0	0	0	0	1	514	511	509	32	0	
8	0	0	0	0	0	514	510	512	31	0	
9	0	0	0	0	0	515	509	512	31	0	
10	0	0	0	0	0	514	509	509	31	0	
11	0	0	0	0	0	513	512	510	31	0	
12	0	0	0	0	0	515	509	509	31	0	
13	0	0	0	0	0	516	507	511	32	0	
14	0	0	0	0	0	515	509	512	32	0	
15	0	0	0	0	1	514	508	513	32	0	
0	0	0	0	0	0	515	509	514	32	0	
1	0	0	0	0	0	513	508	512	32	0	
2	0	0	0	0	0	515	509	513	32	0	
3	0	0	0	0	0	512	511	512	31	0	
4	0	0	0	0	0	511	512	511	32	0	
5	0	0	0	0	0	512	511	510	32	0	
6	0	0	0	0	0	512	509	510	32	0	
7	0	0	0	0	1	514	510	511	31	0	
8	0	0	0	0	0	514	509	511	31	0	
9	0	0	0	0	0	516	511	512	32	0	
10	0	0	0	0	0	515	510	511	32	0	
11	0	0	0	0	0	514	510	509	32	0	
12	0	0	0	0	0	515	510	512	32	0	
13	0	0	0	0	0	516	509	512	31	0	
14	0	0	0	0	0	514	510	511	31	0	
15	0	0	0	0	1	511	510	512	31	0	
0	0	0	0	0	0	514	511	510	32	0	
1	0	0	0	0	0	512	511	510	31	0	
2	0	0	0	0	0	513	510	510	32	0	
3	0	0	0	0	0	512	509	512	31	0	
4	0	0	0	0	0	512	508	511	32	0	
5	0	0	0	0	0	513	507	509	32	0	
6	0	0	0	0	0	511	508	510	32	0	
7	0	0	0	0	1	512	509	508	32	0	
8	0	0	0	0	0	514	510	512	32	0	
9	0	0	0	0	0	513	508	513	32	0	
10	0	0	0	0	0	515	511	513	32	0	
11	0	0	0	0	0	515	510	510	32	0	
12	0	0	0	0	0	515	510	512	32	0	
13	0	0	0	0	0	516	511	512	32	0	
14	0	0	0	0	0	514	511	513	32	0	
15	0	0	0	0	1	514	512	512	31	0	
0	0	0	0	0	0	514	509	510	32	0	
1	0	0	0	0	0	514	510	512	31	0	
2	0	0	0	0	0	511	510	511	31	0	
3	0	0	0	0	0	514	512	510	31	0	
4	0	0	0	0	0	512	510	508	31	0	
5	0	0	0	0	0	513	510	509	31	0	
6	0	0	0	0	0	513	510	509	31	0	
7	0	0	0	0	1	513	509	511	31	0	
8	0	0	0	0	0	513	510	512	32	0	
9	0	0	0	0	0	515	511	511	32	0	
10	0	0	0	0	0	514	511	509	32	0	
11	0	0	0	0	0	515	509	510	32	0	
12	0	0	0	0	0	515	508	513	32	0	
13	0	0	0	0	0	514	509	512	32	0	
14	0	0	0	0	0	514	509	513	32	0	
15	0	0	0	0	1	513	508	510	32	0	
0	0	0	0	0	0	516	510	512	32	0	
1	0	0	0	0	0	515	510	511	32	0	
2	0	0	0	0	0	515	508	511	31	0	
3	0	0	0	0	0	512	508	513	32	0	
4	0	0	0	0	0	513	510	514	32	0	
5	0	0	0	0	0	513	510	511	32	0	
6	0	0	0	0	0	513	510	512	31	0	
7	0	0	0	0	1	514	509	509	32	0	
8	0	0	0	0	0	513	509	510	32	0	
9	0	0	0	0	0	512	509	509	32	0	
10	0	0	0	0	0	513	508	510	32	0	
11	0	0	0	0	0	514	510	511	32	0	
12	0	0	0	0	0	516	510	511	32	0	
13	0	0	0	0	0	516	511	512	32	0	
14	0	0	0	0	0	516	509	512	32	0	
15	0	0	0	0	1	513	509	512	32	0	
0	0	0	0	0	0	512	511	511	32	0	
1	0	0	0	0	0	512	512	510	31	0	
2	0	0	0	0	0	515	510	510	31	0	
3	0	0	0	0	0	512	509	508	31	0	
4	0	0	0	0	0	511	509	511	31	0	
5	0	0	0	0	0	512	508	510	32	0	
6	0	0	0	0	0	512	508	513	31	0	
7	0	0	0	0	1	515	509	513	32	0	
8	0	0	0	0	0	514	511	513	32	0	
9	0	0	0	0	0	514	510	513	32	0	
10	0	0	0	0	0	514	510	512	31	0	
11	0	0	0	0	0	516	511	513	31	0	
12	0	0	0	0	0	515	512	512	32	0	
13	0	0	0	0	0	514	509	512	32	0	
14	0	0	0	0	0	515	508	510	32	0	
15	0	0	0	0	1	514	509	511	31	0	
0	0	0	0	0	0	512	510	512	32	0	
1	0	0	0	0	0	513	510	512	32	0	
2	0	0	0	0	0	513	511	512	32	0	
3	0	0	0	0	0	514	510	510	32	0	
4	0	0	0	0	0	515	510	511	31	0	
5	0	0	0	0	0	513	510	510	31	0	
6	0	0	0	0	0	512	511	508	31	0	
7	0	0	0	0	1	515	510	508	31	0	
8	0	0	0	0	0	512	508	510	31	0	
9	0	0	0	0	0	512	512	509	31	0	
10	0	0	0	0	0	515	511	511	32	0	
11	0	0	0	0	0	513	508	511	32	0	
12	0	0	0	0	0	516	510	508	31	0	
13	0	0	0	0	0	515	509	510	31	0	
14	0	0	0	0	0	514	509	511	32	0	
15	0	0	0	0	1	515	510	512	32	0	
0	0	0	0	0	0	515	510	513	32	0	
1	0	0	0	0	0	513	508	515	32	0	
2	0	0	0	0	0	513	512	512	32	0	
3	0	0	0	0	0	513	511	510	32	0	
4	0	0	0	0	0	511	510	511	31	0	
5	0	0	0	0	0	512	508	509	31	0	
6	0	0	0	0	0	514	510	513	31	0	
7	0	0	0	0	1	513	509	511	32	0	
8	0	0	0	0	0	511	510	510	32	0	
9	0	0	0	0	0	513	508	511	32	0	
10	0	0	0	0	0	514	508	509	32	0	
11	0	0	0	0	0	516	510	512	32	0	
12	0	0	0	0	0	518	513	514	32	0	
13	0	0	0	0	0	516	513	512	32	0	
14	0	0	0	0	0	515	510	510	32	0	
15	0	0	0	0	1	517	509	509	31	0	
0	0	0	0	0	0	517	510	511	31	0	
1	0	0	0	0	0	516	510	512	31	0	
2	0	0	0	0	0	514	510	512	31	0	
3	0	0	0	0	0	511	510	510	31	0	
4	0	0	0	0	0	512	509	513	31	0	
5	0	0	0	0	0	512	507	513	31	0	
6	0	0	0	0	0	513	507	509	32	0	
7	0	0	0	0	1	511	510	510	31	0	
8	0	0	0	0	0	514	509	506	31	0	
9	0	0	0	0	0	514	510	510	32	0	
10	0	0	0	0	0	513	509	511	31	0	
11	0	0	0	0	0	509	509	511	32	0	
12	0	0	0	0	0	514	510	514	31	0	
13	0	0	0	0	0	515	509	512	32	0	
14	0	0	0	0	0	516	511	512	32	0	
15	0	0	0	0	1	515	509	512	32	0	
0	0	0	0	0	0	515	510	512	31	0	
1	0	0	0	0	0	515	510	512	32	0	
2	0	0	0	0	0	512	508	512	31	0	
3	0	0	0	0	0	515	508	511	32	0	
4	0	0	0	0	0	514	511	512	31	0	
5	0	0	0	0	0	513	512	511	32	0	
6	0	0	0	0	0	513	510	509	32	0	
7	0	0	0	0	0	514	510	509	31	0	
8	0	0	0	0	0	511	510	510	31	0	
9	0	0	0	0	0	512	508	513	31	0	
10	0	0	0	0	0	514	510	512	32	0	
11	0	0	0	0	0	513	511	512	32	0	
12	0	0	0	0	0	515	511	510	32	0	
13	0	0	0	0	0	513	508	511	32	0	
14	0	0	0	0	0	515	508	511	32	0	
15	0	0	0	0	0	515	508	510	32	0	
0	0	0	0	0	0	513	511	511	32	0	
1	0	0	0	0	0	512	510	510	31	0	
2	0	0	0	0	0	513	510	513	31	0	
3	0	0	0	0	0	513	509	513	32	0	
4	0	0	0	0	0	514	510	511	31	0	
5	0	0	0	0	0	510	508	511	32	0	
6	0	0	0	0	0	513	510	511	31	0	
7	0	0	0	0	0	515	511	512	31	0	
8	0	0	0	0	0	512	510	511	32	0	
9	0	0	0	0	0	510	513	512	32	0	
10	0	0	0	0	0	511	510	510	32	0	
11	0	0	0	0	0	512	508	511	32	0	
12	0	0	0	0	0	513	510	512	31	0	
13	0	0	0	0	0	515	508	512	31	0	
14	0	0	0	0	0	513	509	513	32	0	
15	0	0	0	0	1	516	509	510	32	0	
0	0	0	0	0	0	515	509	511	31	0	
1	0	0	0	0	0	517	511	512	31	0	
2	0	0	0	0	0	517	512	510	31	0	
3	0	0	0	0	0	516	511	511	31	0	
4	0	0	0	0	0	515	508	512	32	0	
5	0	0	0	0	0	512	510	513	31	0	
6	0	0	0	0	0	511	511	510	32	0	
7	0	0	0	0	1	514	511	509	31	0	
8	0	0	0	0	0	513	511	510	32	0	
9	0	0	0	0	0	512	508	510	32	0	
10	0	0	0	0	0	512	508	512	32	0	
11	0	0	0	0	0	511	508	513	32	0	
12	0	0	0	0	0	512	507	510	31	0	
13	0	0	0	0	0	512	509	510	32	0	
14	0	0	0	0	0	513	508	511	32	0	
15	0	0	0	0	1	515	511	511	31	0	
0	0	0	0	0	0	515	511	512	32	0	
1	0	0	0	0	0	516	509	513	32	0	
2	0	0	0	0	0	515	511	512	32	0	
3	0	0	0	0	0	516	511	510	32	0	
4	0	0	0	0	0	513	509	513	32	0	
5	0	0	0	0	0	513	508	512	32	0	
6	0	0	0	0	0	513	511	512	31	0	
7	0	0	0	0	1	513	509	511	31	0	
8	0	0	0	0	0	511	511	509	31	0	
9	0	0	0	0	0	512	511	509	31	0	
10	0	0	0	0	0	510	510	509	32	0	
11	0	0	0	0	0	511	510	513	31	0	
12	0	0	0	0	0	513	508	513	32	0	
13	0	0	0	0	0	512	510	510	32	0	
14	0	0	0	0	0	514	509	511	32	0	
15	0	0	0	0	1	513	510	510	31	0	
0	0	0	0	0	0	516	512	510	31	0	
1	0	0	0	0	0	516	510	510	31	0	
2	0	0	0	0	0	516	509	509	31	0	
3	0	0	0	0	0	516	510	508	31	0	
4	0	0	0	0	0	515	511	512	31	0	
5	0	0	0	0	0	514	510	512	32	0	
6	0	0	0	0	0	513	509	512	32	0	
7	0	0	0	0	1	513	508	511	32	0	
8	0	0	0	0	0	516	509	510	31	0	
9	0	0	0	0	0	514	510	508	31	0	
10	0	0	0	0	0	512	508	510	32	0	
11	0	0	0	0	0	512	509	512	31	0	
12	0	0	0	0	0	515	508	509	31	0	
13	0	0	0	0	0	512	510	512	32	0	
14	0	0	0	0	0	513	506	512	32	0	
15	0	0	0	0	1	514	511	511	32	0	
0	0	0	0	0	0	513	511	513	32	0	
1	0	0	0	0	0	514	508	513	31	0	
2	0	0	0	0	0	515	510	513	31	0	
3	0	0	0	0	0	517	512	511	31	0	
4	0	0	0	0	0	515	510	508	31	0	
5	0	0	0	0	0	514	509	509	31	0	
6	0	0	0	0	0	515	510	509	31	0	
7	0	0	0	0	1	515	511	510	31	0	
8	0	0	0	0	0	511	509	512	31	0	
9	0	0	0	0	0	513	510	514	32	0	
10	0	0	0	0	0	511	509	514	32	0	
11	0	0	0	0	0	513	510	514	32	0	
12	0	0	0	0	0	513	510	513	32	0	
13	0	0	0	0	0	512	512	510	32	0	
14	0	0	0	0	0	513	512	508	31	0	
15	0	0	0	0	1	513	513	510	31	0	
0	0	0	0	0	0	514	506	512	31	0	
1	0	0	0	0	0	515	505	511	32	0	
2	0	0	0	0	0	515	508	511	32	0	
3	0	0	0	0	0	515	508	512	32	0	
4	0	0	0	0	0	515	508	513	32	0	
5	0	0	0	0	0	514	510	513	32	0	
6	0	0	0	0	0	515	508	514	32	0	
7	0	0	0	0	1	513	508	512	32	0	
8	0	0	0	0	0	513	508	512	32	0	
9	0	0	0	0	0	514	508	510	32	0	
10	0	0	0	0	0	513	508	510	32	0	
11	0	0	0	0	0	514	510	510	31	0	
12	0	0	0	0	0	512	511	509	31	0	
13	0	0	0	0	0	513	512	510	31	0	
14	0	0	0	0	0	515	510	510	31	0	
15	0	0	0	0	1	515	510	510	31	0	
0	0	0	0	0	0	512	510	510	31	0	
1	0	0	0	0	0	514	510	508	31	0	
2	0	0	0	0	0	515	510	508	31	0	
3	0	0	0	0	0	516	512	509	31	0	
4	0	0	0	0	0	516	510	512	31	0	
5	0	0	0	0	0	516	509	513	31	0	
6	0	0	0	0	0	512	509	512	32	0	
7	0	0	0	0	0	512	510	512	32	0	
8	0	0	0	0	0	512	512	512	32	0	
9	0	0	0	0	0	513	511	512	32	0	
10	0	0	0	0	0	512	511	510	32	0	
11	0	0	0	0	0	514	510	513	32	0	
12	0	0	0	0	0	512	511	510	32	0	
13	0	0	0	0	0	511	511	512	32	0	
14	0	0	0	0	0	511	507	509	32	0	
15	0	0	0	0	1	509	508	512	32	0	
0	0	0	0	0	0	513	511	513	31	0	
1	0	0	0	0	0	514	510	511	32	0	
2	0	0	0	0	0	516	508	512	32	0	
3	0	0	0	0	0	516	507	509	31	0	
4	0	0	0	0	0	515	507	512	32	0	
5	0	0	0	0	0	515	508	508	31	0	
6	0	0	0	0	0	513	508	512	32	0	
7	0	0	0	0	1	516	512	513	32	0	
8	0	0	0	0	0	515	509	511	31	0	
9	0	0	0	0	0	515	510	510	31	0	
10	0	0	0	0	0	513	511	509	32	0	
11	0	0	0	0	0	513	509	510	31	0	
12	0	0	0	0	0	513	510	512	32	0	
13	0	0	0	0	0	513	508	510	32	0	
14	0	0	0	0	0	512	508	510	32	0	
15	0	0	0	0	1	512	510	513	32	0	
0	0	0	0	0	0	514	511	511	32	0	
1	0	0	0	0	0	512	510	511	31	0	
2	0	0	0	0	0	515	510	511	32	0	
3	0	0	0	0	0	515	508	511	31	0	
4	0	0	0	0	0	513	510	513	32	0	
5	0	0	0	0	0	515	508	512	32	0	
6	0	0	0	0	0	515	509	513	31	0	
7	0	0	0	0	1	516	510	512	32	0	
8	0	0	0	0	0	515	510	511	31	0	
9	0	0	0	0	0	515	511	511	32	0	
10	0	0	0	0	0	512	508	511	31	0	
11	0	0	0	0	0	513	510	509	31	0	
12	0	0	0	0	0	514	509	512	31	0	
13	0	0	0	0	0	512	511	511	32	0	
14	0	0	0	0	0	510	510	511	31	0	
15	0	0	0	0	1	512	511	509	32	0	
0	0	0	0	0	0	512	509	510	31	0	
1	0	0	0	0	0	513	509	511	31	0	
2	0	0	0	0	0	514	509	511	32	0	
3	0	0	0	0	0	515	510	513	32	0	
4	0	0	0	0	0	515	509	510	31	0	
5	0	0	0	0	0	515	510	510	31	0	
6	0	0	0	0	0	514	510	510	31	0	
7	0	0	0	0	1	515	511	512	32	0	
8	0	0	0	0	0	515	511	513	31	0	
9	0	0	0	0	0	515	510	511	32	0	
10	0	0	0	0	0	515	508	512	32	0	
11	0	0	0	0	0	515	511	511	32	0	
12	0	0	0	0	0	515	512	510	32	0	
13	0	0	0	0	0	512	508	512	32	0	
14	0	0	0	0	0	512	508	513	31	0	
15	0	0	0	0	1	510	510	510	32	0	
0	0	0	0	0	0	513	510	511	32	0	
1	0	0	0	0	0	512	511	513	32	0	
2	0	0	0	0	0	513	512	511	32	0	
3	0	0	0	0	0	514	509	510	32	0	
4	0	0	0	0	0	515	508	511	31	0	
5	0	0	0	0	0	514	511	512	32	0	
6	0	0	0	0	0	516	509	513	31	0	
7	0	0	0	0	1	517	509	512	31	0	
8	0	0	0	0	0	516	507	511	31	0	
9	0	0	0	0	0	517	510	510	31	0	
10	0	0	0	0	0	512	509	508	31	0	
11	0	0	0	0	0	514	510	508	31	0	
12	0	0	0	0	0	512	511	509	32	0	
13	0	0	0	0	0	512	509	511	31	0	
14	0	0	0	0	0	512	509	511	32	0	
15	0	0	0	0	1	510	510	510	32	0	
0	0	0	0	0	0	513	511	510	32	0	
1	0	0	0	0	0	514	510	512	32	0	
2	0	0	0	0	0	510	507	511	32	0	
3	0	0	0	0	0	512	507	510	32	0	
4	0	0	0	0	0	511	508	513	32	0	
5	0	0	0	0	0	516	511	511	32	0	
6	0	0	0	0	0	514	510	512	31	0	
7	0	0	0	0	1	514	513	511	32	0	
8	0	0	0	0	0	514	510	512	31	0	
9	0	0	0	0	0	515	509	512	31	0	
10	0	0	0	0	0	515	511	512	31	0	
11	0	0	0	0	0	514	509	512	31	0	
12	0	0	0	0	0	513	510	509	31	0	
13	0	0	0	0	0	514	511	511	31	0	
14	0	0	0	0	0	514	508	511	31	0	
15	0	0	0	0	1	511	509	510	32	0	
0	0	0	0	0	0	512	508	511	32	0	
1	0	0	0	0	0	512	509	512	32	0	
2	0	0	0	0	0	511	509	511	32	0	
3	0	0	0	0	0	511	512	511	31	0	
4	0	0	0	0	0	514	509	511	31	0	
5	0	0	0	0	0	513	510	511	32	0	
6	0	0	0	0	0	515	510	510	31	0	
7	0	0	0	0	1	514	509	511	32	0	
8	0	0	0	0	0	515	509	511	32	0	
9	0	0	0	0	0	515	509	508	32	0	
10	0	0	0	0	0	515	510	510	31	0	
11	0	0	0	0	0	515	509	509	31	0	
12	0	0	0	0	0	515	508	511	32	0	
13	0	0	0	0	0	514	508	511	32	0	
14	0	0	0	0	0	513	509	510	32	0	
15	0	0	0	0	0	514	511	511	32	0	
0	0	0	0	0	0	513	510	510	32	0	
1	0	0	0	0	0	513	511	510	32	0	
2	0	0	0	0	0	512	512	512	32	0	
3	0	0	0	0	0	511	511	512	32	0	
4	0	0	0	0	0	512	509	513	32	0	
5	0	0	0	0	0	514	511	512	32	0	
6	0	0	0	0	0	514	509	511	32	0	
7	0	0	0	0	0	513	511	511	32	0	
8	0	0	0	0	0	515	507	511	31	0	
9	0	0	0	0	0	513	508	512	31	0	
10	0	0	0	0	0	514	510	512	32	0	
11	0	0	0	0	0	513	509	511	31	0	
12	0	0	0	0	0	511	511	513	32	0	
13	0	0	0	0	0	512	508	514	32	0	
14	0	0	0	0	0	514	509	511	32	0	
15	0	0	0	0	0	514	507	511	31	0	
0	0	0	0	0	0	515	511	511	31	0	
1	0	0	0	0	0	514	508	509	31	0	
2	0	0	0	0	0	511	510	509	31	0	
3	0	0	0	0	0	512	508	509	31	0	
4	0	0	0	0	0	511	512	508	31	0	
5	0	0	0	0	0	511	511	511	31	0	
6	0	0	0	0	0	515	511	512	32	0	
7	0	0	0	0	1	516	512	510	31	0	
8	0	0	0	0	0	516	511	510	32	0	
9	0	0	0	0	0	514	510	511	32	0	
10	0	0	0	0	0	514	510	510	32	0	
11	0	0	0	0	0	517	510	508	32	0	
12	0	0	0	0	0	516	510	513	32	0	
13	0	0	0	0	0	514	508	513	32	0	
14	0	0	0	0	0	513	508	512	32	0	
15	0	0	0	0	1	511	508	511	32	0	
0	0	0	0	0	0	513	508	511	32	0	
1	0	0	0	0	0	515	510	513	32	0	
2	0	0	0	0	0	515	509	510	32	0	
3	0	0	0	0	0	513	511	509	31	0	
4	0	0	0	0	0	512	508	508	31	0	
5	0	0	0	0	0	513	508	510	31	0	
6	0	0	0	0	0	513	511	510	32	0	
7	0	0	0	0	1	515	512	511	31	0	
8	0	0	0	0	0	512	512	510	31	0	
9	0	0	0	0	0	513	509	513	31	0	
10	0	0	0	0	0	515	510	513	32	0	
11	0	0	0	0	0	515	510	511	32	0	
12	0	0	0	0	0	515	510	512	32	0	
13	0	0	0	0	0	513	510	514	32	0	
14	0	0	0	0	0	512	510	513	32	0	
15	0	0	0	0	1	514	512	512	32	0	
0	0	0	0	0	0	513	511	512	32	0	
1	0	0	0	0	0	510	510	513	32	0	
2	0	0	0	0	0	513	508	509	31	0	
3	0	0	0	0	0	514	509	510	31	0	
4	0	0	0	0	0	512	509	508	31	0	
5	0	0	0	0	0	513	511	513	32	0	
6	0	0	0	0	0	513	507	510	32	0	
7	0	0	0	0	1	515	508	509	31	0	
8	0	0	0	0	0	513	510	511	32	0	
9	0	0	0	0	0	516	509	510	31	0	
10	0	0	0	0	0	517	509	509	31	0	
11	0	0	0	0	0	515	511	511	31	0	
12	0	0	0	0	0	516	511	509	31	0	
13	0	0	0	0	0	513	510	510	31	0	
14	0	0	0	0	0	512	509	511	32	0	
15	0	0	0	0	1	515	508	513	31	0	
0	0	0	0	0	0	514	509	514	32	0	
1	0	0	0	0	0	515	508	512	32	0	
2	0	0	0	0	0	512	508	511	32	0	
3	0	0	0	0	0	512	508	510	32	0	
4	0	0	0	0	0	514	511	511	32	0	
5	0	0	0	0	0	513	510	510	31	0	
6	0	0	0	0	0	512	510	510	31	0	
7	0	0	0	0	1	513	509	508	31	0	
8	0	0	0	0	0	513	508	509	32	0	
9	0	0	0	0	0	512	509	511	32	0	
10	0	0	0	0	0	513	511	512	32	0	
11	0	0	0	0	0	512	511	512	32	0	
12	0	0	0	0	0	514	509	512	31	0	
13	0	0	0	0	0	515	510	513	32	0	
14	0	0	0	0	0	515	512	514	32	0	
15	0	0	0	0	1	516	510	514	32	0	
0	0	0	0	0	0	515	509	512	32	0	
1	0	0	0	0	0	513	508	512	31	0	
2	0	0	0	0	0	512	509	510	32	0	
3	0	0	0	0	0	511	508	511	32	0	
4	0	0	0	0	0	513	511	510	31	0	
5	0	0	0	0	0	514	510	511	31	0	
6	0	0	0	0	0	514	509	511	31	0	
7	0	0	0	0	1	512	510	512	31	0	
8	0	0	0	0	0	513	510	512	31	0	
9	0	0	0	0	0	512	509	511	32	0	
10	0	0	0	0	0	514	511	509	32	0	
11	0	0	0	0	0	515	513	512	32	0	
12	0	0	0	0	0	515	512	509	32	0	
13	0	0	0	0	0	518	510	508	32	0	
14	0	0	0	0	0	515	509	509	32	0	
15	0	0	0	0	1	513	510	509	31	0	
0	0	0	0	0	0	514	508	511	31	0	
1	0	0	0	0	0	513	507	511	32	0	
2	0	0	0	0	0	514	509	512	31	0	
3	0	0	0	0	0	512	508	512	31	0	
4	0	0	0	0	0	513	509	512	31	0	
5	0	0	0	0	0	511	508	512	31	0	
6	0	0	0	0	0	513	507	514	32	0	
7	0	0	0	0	1	513	508	512	31	0	
8	0	0	0	0	0	514	509	509	32	0	
9	0	0	0	0	0	516	508	511	32	0	
10	0	0	0	0	0	512	510	511	32	0	
11	0	0	0	0	0	513	509	511	32	0	
12	0	0	0	0	0	516	508	511	32	0	
13	0	0	0	0	0	514	510	512	32	0	
14	0	0	0	0	0	514	510	511	32	0	
15	0	0	0	0	0	515	510	511	32	0	
0	0	0	0	0	0	514	510	511	31	0	
1	0	0	0	0	0	514	510	510	31	0	
2	0	0	0	0	0	513	512	510	31	0	
3	0	0	0	0	0	515	509	509	31	0	
4	0	0	0	0	0	512	510	511	32	0	
5	0	0	0	0	0	514	510	511	31	0	
6	0	0	0	0	0	514	511	510	32	0	
7	0	0	0	0	1	513	512	513	32	0	
8	0	0	0	0	0	513	511	510	32	0	
9	0	0	0	0	0	512	511	509	32	0	
10	0	0	0	0	0	514	512	511	32	0	
11	0	0	0	0	0	514	510	511	31	0	
12	0	0	0	0	0	515	510	512	32	0	
13	0	0	0	0	0	514	506	512	32	0	
14	0	0	0	0	0	512	508	510	32	0	
15	0	0	0	0	1	512	508	510	32	0	
0	0	0	0	0	0	512	508	512	31	0	
1	0	0	0	0	0	511	508	511	32	0	
2	0	0	0	0	0	513	510	511	32	0	
3	0	0	0	0	0	515	510	513	32	0	
4	0	0	0	0	0	512	510	513	31	0	
5	0	0	0	0	0	513	508	512	32	0	
6	0	0	0	0	0	513	507	514	31	0	
7	0	0	0	0	1	513	510	511	31	0	
8	0	0	0	0	0	512	511	510	31	0	
9	0	0	0	0	0	515	511	509	31	0	
10	0	0	0	0	0	514	511	511	32	0	
11	0	0	0	0	0	513	512	510	32	0	
12	0	0	0	0	0	515	511	511	32	0	
13	0	0	0	0	0	516	508	511	31	0	
14	0	0	0	0	0	515	511	510	32	0	
15	0	0	0	0	1	515	509	510	32	0	
0	0	0	0	0	0	515	509	512	32	0	
1	0	0	0	0	0	515	510	511	32	0	
2	0	0	0	0	0	515	508	512	32	0	
3	0	0	0	0	0	515	509	511	32	0	
4	0	0	0	0	0	512	510	509	31	0	
5	0	0	0	0	0	512	508	511	31	0	
6	0	0	0	0	0	512	511	511	32	0	
7	0	0	0	0	1	513	512	511	31	0	
8	0	0	0	0	0	512	510	512	31	0	
9	0	0	0	0	0	513	509	514	32	0	
10	0	0	0	0	0	514	510	511	32	0	
11	0	0	0	0	0	512	510	513	32	0	
12	0	0	0	0	0	513	512	512	31	0	
13	0	0	0	0	0	515	510	511	32	0	
14	0	0	0	0	0	514	509	510	32	0	
15	0	0	0	0	1	515	509	511	32	0	
0	0	0	0	0	0	512	510	512	32	0	
1	0	0	0	0	0	515	510	515	32	0	
2	0	0	0	0	0	517	510	516	32	0	
3	0	0	0	0	0	515	509	516	32	0	
4	0	0	0	0	0	512	509	513	32	0	
5	0	0	0	0	0	515	510	512	32	0	
6	0	0	0	0	0	513	511	510	31	0	
7	0	0	0	0	1	514	510	508	31	0	
8	0	0	0	0	0	512	508	506	31	0	
9	0	0	0	0	0	511	508	507	31	0	
10	0	0	0	0	0	511	508	507	31	0	
11	0	0	0	0	0	514	509	508	32	0	
12	0	0	0	0	0	515	509	510	31	0	
13	0	0	0	0	0	514	512	508	31	0	
14	0	0	0	0	0	514	509	508	31	0	
15	0	0	0	0	1	515	508	510	31	0	
0	0	0	0	0	0	513	507	507	31	0	
1	0	0	0	0	0	515	509	509	31	0	
2	0	0	0	0	0	515	506	508	31	0	
3	0	0	0	0	0	514	508	509	31	0	
4	0	0	0	0	0	515	506	509	31	0	
5	0	0	0	0	0	513	507	512	31	0	
6	0	0	0	0	0	513	509	510	32	0	
7	0	0	0	0	1	513	510	511	31	0	
8	0	0	0	0	0	512	511	509	31	0	
9	0	0	0	0	0	513	511	512	31	0	
10	0	0	0	0	0	514	510	513	32	0	
